Gene	
"Sgk1"	0.723432041268327
"Ddit4"	0.461048900479005
"Bcl2l1"	0.411697631391883
"Ntf5"	0.399139649027972
"Fgf1"	0.332755572003924
"Kras"	0.318523429701593
"Hras"	0.307455566246994
"Lamc2"	0.303859241728275
"Ppp2r2d"	0.269166255958222
"Mcl1"	0.262466223806868
"Eif4ebp1"	0.256151268581354
"Ywhag"	0.249391531040051
"Ccnd2"	0.246096180047744
"Areg"	0.246052954017766
"Pik3r3"	0.245754690489019
"Myc"	0.238285106473921
"Ywhah"	0.233592467095709
"Rps6"	0.227715885242202
"Nras"	0.222664684439942
"Pkn2"	0.218250477371467
"Itgb6"	0.208753460092083
"Lamb3"	0.186518600374193
"Atf6b"	-0.18671094264075
"Lamc3"	-0.186988739959328
"Fgfr1"	-0.189951225898773
"Itga8"	-0.193858507381125
"Itgb1"	-0.196169023478173
"Hsp90b1"	-0.196750634714983
"Itgav"	-0.197399912123129
"Insr"	-0.199832894299657
"Tlr4"	-0.203444039851368
"Flt1"	-0.210843885747819
"Pik3ap1"	-0.22116500131928
"Itgb8"	-0.225278581451273
"Lamb2"	-0.228592142050538
"Ngf"	-0.231216132627782
"Efna2"	-0.232012883848939
"F2r"	-0.234454925877195
"Tlr2"	-0.242233233851155
"Syk"	-0.252041604666376
"Col6a5"	-0.252240774693251
"Lamc1"	-0.259470102460352
"Thbs3"	-0.260287795189706
"Itga4"	-0.26178706943865
"Prkaa2"	-0.266902157036746
"Kdr"	-0.275286998512744
"Csf1r"	-0.277783768640269
"Pdgfd"	-0.280120117123683
"Lpar6"	-0.283631382199081
"Gngt2"	-0.294814543296459
"Jak3"	-0.295296472502267
"Itga1"	-0.29761754199325
"Tnxb"	-0.297766139913079
"Gnb4"	-0.305899493523205
"Gng8"	-0.307693767287337
"Bcl2l11"	-0.315100204577073
"Vwf"	-0.319761389614886
"Gng7"	-0.325460762251565
"Pkn3"	-0.348289486775138
"Itga5"	-0.352151735545926
"Itga10"	-0.366239531354056
"Itga11"	-0.368802832316523
"Fn1"	-0.3715793664477
"Mtcp1"	-0.380950474847491
"Col6a1"	-0.383091428798631
"Col6a2"	-0.385860825907063
"Col4a2"	-0.393268738772452
"Cdkn1a"	-0.395346685717197
"Itga9"	-0.397269223293364
"Col4a1"	-0.401794260138309
"Flt3l"	-0.404048624281683
"Pik3r5"	-0.406623172064357
"Il4ra"	-0.427749783660231
"Tnc"	-0.452335631970941
"Col1a2"	-0.453581146036648
"Vegfa"	-0.456554859079738
"Pdgfrb"	-0.487130813597031
"Thbs2"	-0.524423968101857
"Lama2"	-0.532890337204498
"Col1a1"	-0.535420258330808
"Col6a3"	-0.661649931929656
"Pdgfra"	-0.707718917388833
