Gene	
"Pard6b"	0.341643255962719
"Pak3"	0.340141577892476
"Ngef"	0.328477828199154
"Myl12a"	0.324278343767494
"Kras"	0.318523429701593
"Hras"	0.307455566246994
"Limk2"	0.301523138486747
"Rhod"	0.301428476494584
"Efnb2"	0.298610225860159
"Shh"	0.298457276940448
"Ppp3r1"	0.257463724006063
"Pik3r3"	0.245754690489019
"Lrrc4"	0.241931660624937
"Ephb6"	0.239803633534552
"Myl12b"	0.235084225488213
"Gnai3"	0.227728639434696
"Nras"	0.222664684439942
"Epha1"	0.204386682820667
"Sema6a"	-0.189580241319904
"Rgs3"	-0.193463159578199
"Nfatc2"	-0.195554827872796
"Ntng1"	-0.196033330746863
"Itgb1"	-0.196169023478173
"Sema4b"	-0.19727226088906
"Ephb3"	-0.215342375698548
"Enah"	-0.229328008556542
"Efna2"	-0.232012883848939
"Sema3a"	-0.234348361100118
"Neo1"	-0.236869945970419
"Sema6d"	-0.24109132912946
"Sema6c"	-0.247878491204805
"Wnt5b"	-0.248879988050649
"Robo1"	-0.249592804310143
"Ntn1"	-0.294118978580868
"Fes"	-0.309270453307483
"Ntng2"	-0.31331911987721
"Pak6"	-0.332241377734338
"Sema4c"	-0.398729679639527
"Nfatc4"	-0.410355390246367
"Slit3"	-0.423187359681626
"Ptch1"	-0.696336933980498
