Gene	
"Cav2"	0.379282369516862
"H2-Q2"	0.370787316151972
"Ldlr"	0.364620277568371
"Pard6b"	0.341643255962719
"Arpc1a"	0.333239761326447
"Prkci"	0.325327158888721
"Hras"	0.307455566246994
"Dnajc6"	0.302911780019121
"Chmp4c"	0.281028244138645
"Hspa8"	0.274433283397269
"Hspa1a"	0.265575981271383
"Rab11a"	0.263450943635105
"Hspa1b"	0.252264158655268
"Smad2"	0.250150336546773
"Cyth1"	0.244336965228629
"Hspa2"	0.24394443430051
"Rab11fip1"	0.240144745140115
"Arpc4"	0.239916480997752
"Arpc5"	0.237335734526991
"Arpc5l"	0.23595067815986
"Chmp2a"	0.230756856388634
"Kif5c"	0.223601026066401
"H2-T22"	0.222951671367652
"Tsg101"	0.219218528586824
"H2-Q10"	0.219041563818062
"Rab11fip4"	0.218869937515646
"Epn3"	0.217023796936524
"Ldlrap1"	0.214332908088013
"Rab11fip5"	0.212912254827383
"Chmp2b"	0.210380805972031
"Chmp3"	0.206608689215746
"Arpc2"	0.197508515680807
"Rab5a"	0.19648121401503
"Chmp1b"	0.192154114134881
"Cltb"	0.190971748975518
"Agap2"	-0.189655497288507
"Pld1"	-0.198106703430476
"Rab11fip3"	-0.200783869914425
"Acap1"	-0.215400394043995
"Dnm1"	-0.236252591253335
"Rab31"	-0.246554301909444
"Grk5"	-0.253957254617669
"H2-T24"	-0.300311417872431
"Smad3"	-0.311951536766439
"Arrb1"	-0.331169115107533
"Cyth4"	-0.335480821194394
"Ccr5"	-0.545847413708506
"Pdgfra"	-0.707718917388833
