Gene	
"Cox4i1"	0.369068925505337
"Atp6v0e2"	0.257129779721753
"Ndufc2"	0.244003986483872
"Ndufb4"	0.239809164096662
"Ndufb11"	0.230936844887494
"Ppa1"	0.229279304414531
"Atp5k"	0.227013008691621
"Ppa2"	0.226139419449753
"Atp5e"	0.219870391428124
"Ndufs5"	0.212444769579239
"Atp5g1"	0.206574133540876
"Cox7a2l"	0.20350119952001
"Atp6v1g1"	0.199916379610516
"Atp5c1"	0.198500187074252
"Uqcrq"	0.198444395168107
"Uqcr11"	0.197924297308501
"Atp5l"	0.197725998578677
"Cox8b"	0.191896120818736
"Atp5g3"	0.188350560609796
"Tcirg1"	-0.248137968595643
