Gene	
"Arpc1a"	0.333239761326447
"Limk2"	0.301523138486747
"Plpp2"	0.277679239909364
"Scin"	0.259253540997947
"Ncf1"	0.24838778809966
"Pik3r3"	0.245754690489019
"Arpc4"	0.239916480997752
"Arpc5"	0.237335734526991
"Arpc5l"	0.23595067815986
"Marcksl1"	0.210616365292183
"Arpc2"	0.197508515680807
"Plpp1"	-0.191385183713914
"Pld1"	-0.198106703430476
"Plpp3"	-0.198567525882862
"Dock2"	-0.214491204497136
"Hck"	-0.226048783529904
"Syk"	-0.252041604666376
"Sphk2"	-0.275769100381055
"Vav1"	-0.279906471024246
"Inpp5d"	-0.283326165683983
"Fcgr1"	-0.318384415173196
"Fcgr2b"	-0.352808538880193
"Ptprc"	-0.424996583314638
