Gene	
"Eif1a"	0.31176384863722
"Sap18b"	0.272439693663745
"Pop5"	0.261372145011285
"Sumo1"	0.258957721277786
"Nup50"	0.258919561587465
"Eif3j1"	0.256393610780233
"Eif4ebp1"	0.256151268581354
"Rpp14"	0.239383511318202
"Eif3h"	0.236509763226663
"Eif4a1"	0.214989024481562
"Eif3e"	0.210608147916833
"Eif2s2"	0.199328940172638
"Gemin7"	0.188491956162878
"Nxf1"	-0.191984797803942
"Pnn"	-0.201155881895736
"Rpp25"	-0.210885160700114
"Xpo1"	-0.231109601777635
"Alyref2"	-0.234182469172855
"Pabpc4l"	-0.3689111848117
