Gene	
"Igsf5"	0.435265117928158
"Epb41l4b"	0.414872636610702
"Cldn8"	0.36832453433652
"Crb3"	0.345335966780684
"Myh14"	0.34227335107849
"Pard6b"	0.341643255962719
"Prkci"	0.325327158888721
"Myl12a"	0.324278343767494
"Marveld3"	0.309771781950148
"Tuba1a"	0.30437163815274
"Ppp2r2d"	0.269166255958222
"Cldn23"	0.258850804893824
"Llgl2"	0.244135105331722
"Myl12b"	0.235084225488213
"Tuba1b"	0.219338624600941
"Cldn7"	0.219131075616382
"Slc9a3r1"	0.213155770224091
"Mapk10"	0.200199488381763
"Ezr"	0.195210741689456
"F11r"	0.189426694465415
"Arhgef2"	-0.193017931803145
"Itgb1"	-0.196169023478173
"Mpdz"	-0.207126636029871
"Actn1"	-0.207137723004346
"Msn"	-0.218448348906821
"Jam2"	-0.231972159184348
"Prkaa2"	-0.266902157036746
"Gata4"	-0.359770010032825
