Gene	
"Bmp2"	0.517192478812029
"Tnfrsf21"	0.409913241385283
"Il1rn"	0.352322190114659
"Cxcl9"	0.349259312975082
"Bmp8b"	0.23622107189774
"Il17re"	0.235187010205049
"Ccl11"	0.2311865421233
"Gdf6"	-0.188979869673701
"Gdf11"	-0.189430462785614
"Csf2rb"	-0.19549489613135
"Il1r2"	-0.196262043798581
"Cntfr"	-0.21099649764442
"Inha"	-0.2233732491804
"Tnfsf13"	-0.227837627843493
"Cxcr6"	-0.23085277443712
"Ngf"	-0.231216132627782
"Il10ra"	-0.234473568084224
"Il21r"	-0.235788191954171
"Tnfrsf14"	-0.239679420988557
"Edar"	-0.243549453886389
"Tnfrsf18"	-0.250122168035254
"Tnfsf9"	-0.254534074946997
"Acvr2b"	-0.258173023689929
"Csf1r"	-0.277783768640269
"Gdf5"	-0.281175936320747
"Ccr1"	-0.291047878559722
"Gm20878"	-0.300635265738235
"Lepr"	-0.308099757018842
"Il13ra2"	-0.309652719830628
"Tnfrsf19"	-0.319377852713455
"Csf2ra"	-0.336951125708421
"Tnfrsf1b"	-0.342771377066599
"Csf2rb2"	-0.350709587409286
"Tnfsf10"	-0.361507058133891
"Bmp5"	-0.363908628523615
"Ccl8"	-0.366733890920288
"Ccr2"	-0.391160948949448
"Il4ra"	-0.427749783660231
"Cx3cr1"	-0.536540560058075
"Ccr5"	-0.545847413708506
